node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
LILRB3	SYK	9606.ENSP00000245620	9606.ENSP00000364898	0	0	0	0	0.222	0.050	0.900	0.134	0.927
LILRB4	SYK	9606.ENSP00000375616	9606.ENSP00000364898	0	0	0	0	0.143	0.102	0.900	0.132	0.924
LILRB5	SYK	9606.ENSP00000406478	9606.ENSP00000364898	0	0	0	0	0.090	0.102	0.900	0.109	0.917
LIME1	LYN	9606.ENSP00000309521	9606.ENSP00000428924	0	0	0	0	0	0	0	0.770	0.770
LOC102723407	ZAP70	9606.ENSP00000478289	9606.ENSP00000264972	0	0	0	0	0	0.102	0	0.800	0.813
LOC102723407	PDCD1	9606.ENSP00000478289	9606.ENSP00000335062	0	0	0	0	0	0.900	0	0.270	0.923
LOC102723407	SYK	9606.ENSP00000478289	9606.ENSP00000364898	0	0	0	0	0	0.102	0.900	0.547	0.955
LOC102723407	TNFSF13B	9606.ENSP00000478289	9606.ENSP00000365048	0	0	0	0	0	0	0	0.742	0.742
LOC102723407	LYN	9606.ENSP00000478289	9606.ENSP00000428924	0	0	0	0	0.051	0.102	0.900	0.452	0.947
LOC102723996	PDCD1	9606.ENSP00000485129	9606.ENSP00000335062	0	0	0	0	0.083	0	0	0.882	0.887
LOC102723996	VTCN1	9606.ENSP00000485129	9606.ENSP00000358470	0	0	0	0	0	0	0	0.825	0.825
LOC102723996	TNFSF13B	9606.ENSP00000485129	9606.ENSP00000365048	0	0	0	0	0	0	0	0.873	0.873
LOC102723996	PDCD1LG2	9606.ENSP00000485129	9606.ENSP00000380855	0	0	0.113	0.597	0	0	0	0.719	0.740
LOC102723996	TNFSF18	9606.ENSP00000485129	9606.ENSP00000385470	0	0	0	0	0.055	0	0	0.765	0.768
LST1	TYROBP	9606.ENSP00000365261	9606.ENSP00000262629	0	0	0	0	0.792	0	0	0	0.792
LST1	NCR3	9606.ENSP00000365261	9606.ENSP00000342156	0	0	0	0	0.141	0	0	0.747	0.773
LTF	PGLYRP1	9606.ENSP00000231751	9606.ENSP00000008938	0	0	0	0	0.290	0	0	0.705	0.781
LTF	S100A8	9606.ENSP00000231751	9606.ENSP00000357721	0	0	0	0	0.371	0.201	0	0.452	0.701
LTF	SLPI	9606.ENSP00000231751	9606.ENSP00000342082	0	0	0	0	0.125	0.057	0	0.790	0.811
LTF	TLR4	9606.ENSP00000231751	9606.ENSP00000363089	0	0	0	0	0.141	0.045	0	0.806	0.827
LY86	TYROBP	9606.ENSP00000369286	9606.ENSP00000262629	0	0	0	0	0.604	0	0	0.508	0.796
LY86	LY96	9606.ENSP00000369286	9606.ENSP00000284818	0	0	0	0	0.218	0.292	0.400	0.989	0.995
LY86	TLR4	9606.ENSP00000369286	9606.ENSP00000363089	0	0	0	0	0.234	0.143	0.400	0.673	0.854
LY9	SLAMF1	9606.ENSP00000263285	9606.ENSP00000438406	0	0	0	0.574	0.224	0	0	0.637	0.706
LY9	SLAMF6	9606.ENSP00000263285	9606.ENSP00000357036	0	0	0	0.684	0.644	0.094	0	0.327	0.764
LY9	SH2D1B	9606.ENSP00000263285	9606.ENSP00000356906	0	0	0	0	0.078	0	0	0.937	0.939
LY9	SH2D1A	9606.ENSP00000263285	9606.ENSP00000360181	0	0	0	0	0.149	0.682	0	0.932	0.980
LY96	TICAM1	9606.ENSP00000284818	9606.ENSP00000248244	0	0	0	0	0.146	0	0.500	0.648	0.836
LY96	TLR2	9606.ENSP00000284818	9606.ENSP00000260010	0	0	0	0	0.175	0.356	0.500	0.992	0.997
LY96	TBK1	9606.ENSP00000284818	9606.ENSP00000329967	0	0	0	0	0.121	0	0.500	0.378	0.703
LY96	TRAF3	9606.ENSP00000284818	9606.ENSP00000376500	0	0	0	0	0.054	0	0.500	0.424	0.704
LY96	TLR3	9606.ENSP00000284818	9606.ENSP00000296795	0	0	0	0	0.055	0.129	0	0.671	0.705
LY96	TLR10	9606.ENSP00000284818	9606.ENSP00000308925	0	0	0	0	0.077	0.129	0	0.747	0.779
LY96	TLR9	9606.ENSP00000284818	9606.ENSP00000353874	0	0	0	0	0.072	0.129	0	0.782	0.808
LY96	S100A8	9606.ENSP00000284818	9606.ENSP00000357721	0	0	0	0	0.193	0	0.500	0.577	0.814
LY96	S100A9	9606.ENSP00000284818	9606.ENSP00000357727	0	0	0	0	0.190	0	0.500	0.660	0.850
LY96	TLR6	9606.ENSP00000284818	9606.ENSP00000389600	0	0	0	0	0.122	0.129	0.500	0.694	0.867
LY96	TICAM2	9606.ENSP00000284818	9606.ENSP00000415139	0	0	0	0	0.156	0	0.500	0.724	0.873
LY96	TLR5	9606.ENSP00000284818	9606.ENSP00000496355	0	0	0	0	0.144	0.129	0	0.863	0.888
LY96	TRAF6	9606.ENSP00000284818	9606.ENSP00000433623	0	0	0	0	0.099	0	0.500	0.815	0.909
LY96	TRIL	9606.ENSP00000284818	9606.ENSP00000479256	0	0	0	0	0.054	0.129	0.900	0.152	0.920
LY96	TLR1	9606.ENSP00000284818	9606.ENSP00000354932	0	0	0	0	0.262	0.129	0.500	0.882	0.957
LY96	TIRAP	9606.ENSP00000284818	9606.ENSP00000376445	0	0	0	0	0.087	0	0.900	0.815	0.981
LY96	MYD88	9606.ENSP00000284818	9606.ENSP00000498321	0	0	0	0	0.148	0	0.900	0.992	0.999
LY96	TLR4	9606.ENSP00000284818	9606.ENSP00000363089	0	0	0	0	0.205	0.988	0.900	0.999	0.999
LYN	PAG1	9606.ENSP00000428924	9606.ENSP00000220597	0	0	0	0	0.122	0.679	0	0.874	0.961
LYN	TXK	9606.ENSP00000428924	9606.ENSP00000264316	0	0	0.100	0.866	0.085	0	0.500	0.411	0.725
LYN	ZAP70	9606.ENSP00000428924	9606.ENSP00000264972	0	0	0.084	0.735	0.054	0.105	0	0.759	0.788
LYN	PRKDC	9606.ENSP00000428924	9606.ENSP00000313420	0	0	0	0	0.044	0.315	0	0.642	0.745
LYN	SRC	9606.ENSP00000428924	9606.ENSP00000362680	0	0	0.065	0.951	0.049	0.709	0.900	0.646	0.989
LYN	SYK	9606.ENSP00000428924	9606.ENSP00000364898	0	0	0.094	0.716	0.367	0.339	0.900	0.986	0.999
LYN	PIK3CD	9606.ENSP00000428924	9606.ENSP00000366563	0	0	0	0	0.135	0.069	0.900	0.526	0.956
LYN	TEC	9606.ENSP00000428924	9606.ENSP00000370912	0	0	0.099	0.851	0.084	0.292	0.500	0.341	0.772
LYN	PTK2B	9606.ENSP00000428924	9606.ENSP00000380638	0	0	0	0.725	0.083	0.354	0.900	0.853	0.990
LYN	PIK3CG	9606.ENSP00000428924	9606.ENSP00000419260	0	0	0	0	0.137	0.524	0.900	0.625	0.982
LYN	PRKCB	9606.ENSP00000428924	9606.ENSP00000496129	0	0	0	0.578	0.100	0.327	0.900	0.238	0.947
MAP3K5	TRAF6	9606.ENSP00000351908	9606.ENSP00000433623	0	0	0	0	0.107	0.820	0	0.805	0.966
MARCO	TLR2	9606.ENSP00000318916	9606.ENSP00000260010	0	0	0	0	0.238	0.091	0	0.754	0.814
MASP2	SERPING1	9606.ENSP00000383690	9606.ENSP00000278407	0	0	0	0	0.108	0.694	0.900	0.990	0.999
MASP2	MBL2	9606.ENSP00000383690	9606.ENSP00000363079	0	0	0	0	0.196	0.868	0.900	0.994	0.999
MATR3-2	NONO	9606.ENSP00000354346	9606.ENSP00000276079	0	0	0	0	0.470	0	0	0.991	0.995
MATR3-2	RBM14	9606.ENSP00000354346	9606.ENSP00000311747	0	0	0	0	0.663	0.165	0	0.883	0.964
MATR3-2	PSPC1	9606.ENSP00000354346	9606.ENSP00000343966	0	0	0	0	0.090	0	0	0.921	0.925
MATR3-2	SFPQ	9606.ENSP00000354346	9606.ENSP00000349748	0	0	0	0	0.671	0	0	0.954	0.984
MATR3-2	XRCC5	9606.ENSP00000354346	9606.ENSP00000375978	0	0	0	0	0.402	0.107	0	0.491	0.704
MAVS	RNF125	9606.ENSP00000401980	9606.ENSP00000217740	0	0	0	0	0.042	0.298	0	0.757	0.822
MAVS	RIPK2	9606.ENSP00000401980	9606.ENSP00000220751	0	0	0	0	0.060	0.493	0	0.471	0.726
MAVS	NOD1	9606.ENSP00000401980	9606.ENSP00000222823	0	0	0	0	0.044	0.045	0	0.708	0.710
MAVS	PYCARD	9606.ENSP00000401980	9606.ENSP00000247470	0	0	0	0	0.055	0.095	0.500	0.447	0.732
MAVS	TICAM1	9606.ENSP00000401980	9606.ENSP00000248244	0	0	0	0	0	0.292	0	0.821	0.867
MAVS	NLRC5	9606.ENSP00000401980	9606.ENSP00000262510	0	0	0	0	0.042	0.045	0.400	0.860	0.913
MAVS	TLR3	9606.ENSP00000401980	9606.ENSP00000296795	0	0	0	0	0.086	0.091	0	0.912	0.921
MAVS	NOD2	9606.ENSP00000401980	9606.ENSP00000300589	0	0	0	0	0	0.045	0.900	0.952	0.995
MAVS	NLRP6	9606.ENSP00000401980	9606.ENSP00000309767	0	0	0	0	0	0.045	0	0.868	0.868
MAVS	TRIM25	9606.ENSP00000401980	9606.ENSP00000323889	0	0	0	0	0.060	0.522	0.500	0.932	0.982
MAVS	RNF135	9606.ENSP00000401980	9606.ENSP00000328340	0	0	0	0	0.071	0.065	0.500	0.697	0.850
MAVS	TBK1	9606.ENSP00000401980	9606.ENSP00000329967	0	0	0	0	0.055	0.994	0.500	0.999	0.999
MAVS	NLRP3	9606.ENSP00000401980	9606.ENSP00000337383	0	0	0	0	0	0.535	0.900	0.983	0.999
MAVS	TRIM14	9606.ENSP00000401980	9606.ENSP00000344208	0	0	0	0	0.085	0.512	0	0.804	0.905
MAVS	TRIM4	9606.ENSP00000401980	9606.ENSP00000348216	0	0	0	0	0.053	0.065	0.500	0.491	0.745
MAVS	PCBP2	9606.ENSP00000401980	9606.ENSP00000352438	0	0	0	0	0.082	0.523	0.500	0.575	0.894
MAVS	TLR7	9606.ENSP00000401980	9606.ENSP00000370034	0	0	0	0	0.057	0.091	0	0.741	0.759
MAVS	SQSTM1	9606.ENSP00000401980	9606.ENSP00000374455	0	0	0	0	0	0.626	0	0.367	0.753
MAVS	TRAF3	9606.ENSP00000401980	9606.ENSP00000376500	0	0	0	0	0	0.994	0.900	0.996	0.999
MAVS	NLRX1	9606.ENSP00000401980	9606.ENSP00000387334	0	0	0	0	0.054	0.512	0.900	0.997	0.999
MAVS	MYD88	9606.ENSP00000401980	9606.ENSP00000498321	0	0	0	0	0.049	0.099	0	0.823	0.835
MAVS	STING1	9606.ENSP00000401980	9606.ENSP00000498596	0	0	0	0	0.042	0.847	0.900	0.968	0.999
MAVS	TRAF6	9606.ENSP00000401980	9606.ENSP00000433623	0	0	0	0	0	0.999	0.900	0.994	0.999
MBL2	SERPING1	9606.ENSP00000363079	9606.ENSP00000278407	0	0	0	0	0	0	0.900	0.800	0.979
MBL2	TLR4	9606.ENSP00000363079	9606.ENSP00000363089	0	0	0	0	0.055	0.239	0	0.642	0.720
MCOLN1	TRPM4	9606.ENSP00000264079	9606.ENSP00000252826	0	0	0	0	0.058	0	0	0.755	0.760
MCOLN1	TFEB	9606.ENSP00000264079	9606.ENSP00000351742	0	0	0	0	0.068	0	0	0.856	0.860
MCOLN1	MCOLN2	9606.ENSP00000264079	9606.ENSP00000359640	0	0	0.069	0.933	0	0.670	0.900	0.569	0.984
MEFV	ZBP1	9606.ENSP00000219596	9606.ENSP00000360215	0	0	0	0	0.092	0	0	0.691	0.708
MEFV	TLR4	9606.ENSP00000219596	9606.ENSP00000363089	0	0	0	0	0.100	0	0	0.706	0.724
MEFV	NOD2	9606.ENSP00000219596	9606.ENSP00000300589	0	0	0	0	0.096	0.067	0	0.726	0.749
MEFV	NLRP9	9606.ENSP00000219596	9606.ENSP00000331857	0	0	0	0	0	0.067	0.540	0.822	0.916
MEFV	NLRP2	9606.ENSP00000219596	9606.ENSP00000445135	0	0	0	0	0.060	0.067	0	0.922	0.925
MEFV	NAIP	9606.ENSP00000219596	9606.ENSP00000428657	0	0	0	0	0.089	0.049	0.540	0.954	0.979
MEFV	NLRP6	9606.ENSP00000219596	9606.ENSP00000309767	0	0	0	0	0.056	0.067	0.540	0.966	0.984
MEFV	NLRP3	9606.ENSP00000219596	9606.ENSP00000337383	0	0	0	0.550	0.097	0.292	0.540	0.990	0.996
MEFV	PYCARD	9606.ENSP00000219596	9606.ENSP00000247470	0	0	0	0.638	0.060	0.625	0.900	0.978	0.999
MEFV	NLRC4	9606.ENSP00000219596	9606.ENSP00000385428	0	0	0	0	0.084	0	0.540	0.999	0.999
MEFV	PSTPIP1	9606.ENSP00000219596	9606.ENSP00000452746	0	0	0	0	0.119	0.510	0.900	0.997	0.999
MEFV	NLRP1	9606.ENSP00000219596	9606.ENSP00000460475	0	0	0	0	0.077	0.067	0.540	0.999	0.999
METTL3	YTHDF1	9606.ENSP00000298717	9606.ENSP00000359364	0	0	0.222	0	0.049	0	0	0.939	0.951
METTL3	YTHDF2	9606.ENSP00000298717	9606.ENSP00000444660	0	0	0.233	0	0.053	0	0	0.939	0.952
MICA	ULBP1	9606.ENSP00000413079	9606.ENSP00000229708	0	0	0.286	0	0	0	0	0.750	0.813
MICA	MICB	9606.ENSP00000413079	9606.ENSP00000252229	0	0	0.051	0.978	0.107	0.139	0.900	0.056	0.918
MICA	ULBP2	9606.ENSP00000413079	9606.ENSP00000356320	0	0	0.352	0	0.048	0	0	0.768	0.844
MICB	ULBP1	9606.ENSP00000252229	9606.ENSP00000229708	0	0	0.309	0	0	0	0	0.963	0.973
MICB	RAET1L	9606.ENSP00000252229	9606.ENSP00000356310	0	0	0.301	0	0	0	0	0.697	0.779
MICB	RAET1G	9606.ENSP00000252229	9606.ENSP00000356329	0	0	0.296	0	0	0	0	0.720	0.794
MICB	NCR3	9606.ENSP00000252229	9606.ENSP00000342156	0	0	0	0	0.058	0	0	0.944	0.945
MICB	ULBP2	9606.ENSP00000252229	9606.ENSP00000356320	0	0	0.344	0	0.042	0	0	0.958	0.971
MR1	TAPBPL	9606.ENSP00000477563	9606.ENSP00000266556	0	0	0	0	0.091	0.900	0	0.084	0.909
MR1	TRDV1	9606.ENSP00000477563	9606.ENSP00000484940	0	0	0	0	0	0.927	0	0.445	0.957
MX1	OAS3	9606.ENSP00000381601	9606.ENSP00000228928	0	0	0	0	0.818	0	0	0.825	0.967
MX1	OASL	9606.ENSP00000381601	9606.ENSP00000257570	0	0	0	0	0.690	0.104	0	0.852	0.955
MX1	TLR3	9606.ENSP00000381601	9606.ENSP00000296795	0	0	0	0	0.215	0.068	0	0.695	0.758
MX1	TRIM25	9606.ENSP00000381601	9606.ENSP00000323889	0	0	0	0	0.138	0	0.400	0.664	0.811
MX1	MX2	9606.ENSP00000381601	9606.ENSP00000333657	0	0	0.060	0.961	0.782	0	0.900	0.135	0.979
MX1	OAS2	9606.ENSP00000381601	9606.ENSP00000342278	0	0	0	0	0.826	0	0	0.878	0.978
MX1	PARP9	9606.ENSP00000381601	9606.ENSP00000353512	0	0	0	0	0.660	0	0	0.570	0.847
MX1	RSAD2	9606.ENSP00000381601	9606.ENSP00000371471	0	0	0	0	0.860	0	0	0.888	0.983
MX1	MYD88	9606.ENSP00000381601	9606.ENSP00000498321	0	0	0	0	0.174	0.065	0	0.651	0.707
MX1	SAMHD1	9606.ENSP00000381601	9606.ENSP00000493536	0	0	0	0	0.097	0	0.500	0.521	0.765
MX1	OAS1	9606.ENSP00000381601	9606.ENSP00000388001	0	0	0	0	0.825	0	0	0.921	0.985
MX2	OAS3	9606.ENSP00000333657	9606.ENSP00000228928	0	0	0	0	0.632	0	0	0.659	0.869
MX2	OASL	9606.ENSP00000333657	9606.ENSP00000257570	0	0	0	0	0.509	0.104	0	0.658	0.836
MX2	TRIM5	9606.ENSP00000333657	9606.ENSP00000369373	0	0	0	0	0.156	0	0	0.729	0.761
MX2	SAMHD1	9606.ENSP00000333657	9606.ENSP00000493536	0	0	0	0	0.109	0	0.500	0.789	0.898
MX2	OAS1	9606.ENSP00000333657	9606.ENSP00000388001	0	0	0	0	0.712	0	0	0.726	0.918
MX2	OAS2	9606.ENSP00000333657	9606.ENSP00000342278	0	0	0	0	0.818	0	0	0.729	0.948
MX2	RSAD2	9606.ENSP00000333657	9606.ENSP00000371471	0	0	0	0	0.770	0	0	0.845	0.963
MYD88	RIPK2	9606.ENSP00000498321	9606.ENSP00000220751	0	0	0	0	0.145	0.216	0	0.605	0.712
MYD88	NOD1	9606.ENSP00000498321	9606.ENSP00000222823	0	0	0	0	0.122	0	0	0.720	0.744
MYD88	UNC93B1	9606.ENSP00000498321	9606.ENSP00000227471	0	0	0	0	0.109	0	0	0.793	0.808
MYD88	PYCARD	9606.ENSP00000498321	9606.ENSP00000247470	0	0	0	0	0.178	0.106	0	0.803	0.843
MYD88	TICAM1	9606.ENSP00000498321	9606.ENSP00000248244	0	0	0	0	0.150	0	0	0.918	0.928
MYD88	TLR2	9606.ENSP00000498321	9606.ENSP00000260010	0	0	0	0.579	0.184	0.746	0.900	0.990	0.999
MYD88	TNFRSF13B	9606.ENSP00000498321	9606.ENSP00000261652	0	0	0	0	0	0.301	0	0.763	0.827
MYD88	TLR3	9606.ENSP00000498321	9606.ENSP00000296795	0	0	0	0	0.085	0.435	0	0.999	0.999
MYD88	NOD2	9606.ENSP00000498321	9606.ENSP00000300589	0	0	0	0	0.151	0	0	0.834	0.854
MYD88	TLR10	9606.ENSP00000498321	9606.ENSP00000308925	0	0	0	0	0.101	0.354	0	0.943	0.964
MYD88	TLR8	9606.ENSP00000498321	9606.ENSP00000312082	0	0	0	0	0.136	0.236	0.900	0.997	0.999
MYD88	TOLLIP	9606.ENSP00000498321	9606.ENSP00000314733	0	0	0	0	0.112	0.052	0.800	0.993	0.998
MYD88	TBK1	9606.ENSP00000498321	9606.ENSP00000329967	0	0	0	0	0.135	0.095	0.900	0.868	0.988
MYD88	NLRP3	9606.ENSP00000498321	9606.ENSP00000337383	0	0	0	0	0.060	0.125	0	0.717	0.747
MYD88	TLR9	9606.ENSP00000498321	9606.ENSP00000353874	0	0	0	0	0.042	0.552	0.900	0.999	0.999
MYD88	TLR1	9606.ENSP00000498321	9606.ENSP00000354932	0	0	0	0	0.158	0.125	0.900	0.987	0.998
MYD88	SRC	9606.ENSP00000498321	9606.ENSP00000362680	0	0	0	0	0.123	0.095	0	0.858	0.877
MYD88	TLR4	9606.ENSP00000498321	9606.ENSP00000363089	0	0	0	0.582	0.158	0.974	0.900	0.992	0.999
MYD88	SYK	9606.ENSP00000498321	9606.ENSP00000364898	0	0	0	0	0.139	0.421	0	0.776	0.879
MYD88	TLR7	9606.ENSP00000498321	9606.ENSP00000370034	0	0	0	0	0.118	0.314	0.900	0.999	0.999
MYD88	SQSTM1	9606.ENSP00000498321	9606.ENSP00000374455	0	0	0	0	0.063	0.292	0.500	0.306	0.739
MYD88	TIRAP	9606.ENSP00000498321	9606.ENSP00000376445	0	0	0	0.609	0.049	0.848	0.800	0.991	0.999
MYD88	TRAF3	9606.ENSP00000498321	9606.ENSP00000376500	0	0	0	0	0.049	0.392	0	0.994	0.996
MYD88	TLR6	9606.ENSP00000498321	9606.ENSP00000389600	0	0	0	0	0.114	0.125	0.900	0.946	0.995
MYD88	TICAM2	9606.ENSP00000498321	9606.ENSP00000415139	0	0	0	0	0.110	0	0	0.871	0.880
MYD88	TRAF6	9606.ENSP00000498321	9606.ENSP00000433623	0	0	0	0	0.105	0.849	0.900	0.999	0.999
MYD88	SARM1	9606.ENSP00000498321	9606.ENSP00000468032	0	0	0	0	0	0.503	0	0.935	0.966
MYD88	TLR5	9606.ENSP00000498321	9606.ENSP00000496355	0	0	0	0	0.101	0.555	0.900	0.997	0.999
NAIP	PYCARD	9606.ENSP00000428657	9606.ENSP00000247470	0	0	0	0	0.070	0.049	0.540	0.908	0.957
NAIP	NLRP6	9606.ENSP00000428657	9606.ENSP00000309767	0	0	0	0	0	0	0.540	0.913	0.958
NAIP	NLRP3	9606.ENSP00000428657	9606.ENSP00000337383	0	0	0	0	0.130	0.083	0.540	0.965	0.985
NAIP	NLRC4	9606.ENSP00000428657	9606.ENSP00000385428	0	0	0.235	0.603	0.163	0.671	0.900	0.988	0.999
NAIP	NLRP1	9606.ENSP00000428657	9606.ENSP00000460475	0	0	0	0.547	0.056	0	0.540	0.970	0.986
NCR3	ULBP1	9606.ENSP00000342156	9606.ENSP00000229708	0	0	0	0	0.058	0	0	0.823	0.826
NCR3	TYROBP	9606.ENSP00000342156	9606.ENSP00000262629	0	0	0	0	0.110	0	0	0.822	0.834
NCR3	ULBP3	9606.ENSP00000342156	9606.ENSP00000356308	0	0	0	0	0.058	0	0	0.774	0.778
NCR3	ULBP2	9606.ENSP00000342156	9606.ENSP00000356320	0	0	0	0	0.058	0	0	0.782	0.785
NCR3	SLAMF6	9606.ENSP00000342156	9606.ENSP00000357036	0	0	0	0	0.149	0.322	0	0.863	0.914
NLRC4	RIPK2	9606.ENSP00000385428	9606.ENSP00000220751	0	0	0	0	0	0	0	0.752	0.752
NLRC4	NOD1	9606.ENSP00000385428	9606.ENSP00000222823	0	0	0	0.549	0.067	0.292	0	0.647	0.746
NLRC4	PYCARD	9606.ENSP00000385428	9606.ENSP00000247470	0	0	0	0	0.082	0.481	0.900	0.998	0.999
NLRC4	TLR2	9606.ENSP00000385428	9606.ENSP00000260010	0	0	0	0	0.291	0	0	0.596	0.701
NLRC4	NLRC5	9606.ENSP00000385428	9606.ENSP00000262510	0	0	0	0	0.086	0	0	0.954	0.956
NLRC4	NOD2	9606.ENSP00000385428	9606.ENSP00000300589	0	0	0	0.548	0.243	0.510	0	0.806	0.921
NLRC4	NLRP6	9606.ENSP00000385428	9606.ENSP00000309767	0	0	0	0	0.083	0	0.720	0.998	0.999
NLRC4	TLR8	9606.ENSP00000385428	9606.ENSP00000312082	0	0	0	0	0.463	0	0	0.570	0.759
NLRC4	NLRP10	9606.ENSP00000385428	9606.ENSP00000327763	0	0	0	0	0	0	0	0.768	0.768
NLRC4	NLRP9	9606.ENSP00000385428	9606.ENSP00000331857	0	0	0	0.549	0	0	0.720	0.628	0.891
NLRC4	NLRP3	9606.ENSP00000385428	9606.ENSP00000337383	0	0	0	0	0.197	0.292	0.720	0.999	0.999
NLRC4	TLR4	9606.ENSP00000385428	9606.ENSP00000363089	0	0	0	0	0.331	0	0	0.829	0.881
NLRC4	NLRX1	9606.ENSP00000385428	9606.ENSP00000387334	0	0	0	0	0.058	0	0	0.752	0.756
NLRC4	TLR5	9606.ENSP00000385428	9606.ENSP00000496355	0	0	0	0	0.153	0	0	0.726	0.758
NLRC4	NLRP2	9606.ENSP00000385428	9606.ENSP00000445135	0	0	0	0.548	0	0	0	0.974	0.974
NLRC4	NLRP1	9606.ENSP00000385428	9606.ENSP00000460475	0	0	0	0	0.064	0.292	0.720	0.999	0.999
NLRC5	PSMB9	9606.ENSP00000262510	9606.ENSP00000363993	0	0	0	0	0.507	0	0	0.526	0.757
NLRC5	RNF135	9606.ENSP00000262510	9606.ENSP00000328340	0	0	0	0	0.104	0.067	0.500	0.503	0.764
NLRC5	TRIM25	9606.ENSP00000262510	9606.ENSP00000323889	0	0	0	0	0.113	0.067	0.500	0.531	0.780
NLRC5	NLRP1	9606.ENSP00000262510	9606.ENSP00000460475	0	0	0	0.551	0.099	0	0	0.791	0.803
NLRC5	NLRP6	9606.ENSP00000262510	9606.ENSP00000309767	0	0	0	0.555	0.082	0	0	0.851	0.857
NLRC5	NLRP3	9606.ENSP00000262510	9606.ENSP00000337383	0	0	0	0.557	0.099	0	0	0.925	0.930
NLRP1	RIPK2	9606.ENSP00000460475	9606.ENSP00000220751	0	0	0	0	0.062	0	0	0.736	0.742
NLRP1	NOD1	9606.ENSP00000460475	9606.ENSP00000222823	0	0	0	0.563	0.050	0	0	0.773	0.775
NLRP1	PYCARD	9606.ENSP00000460475	9606.ENSP00000247470	0	0	0	0.798	0.101	0.359	0.900	0.985	0.999
NLRP1	NOD2	9606.ENSP00000460475	9606.ENSP00000300589	0	0	0	0.561	0.067	0.292	0.900	0.955	0.996
NLRP1	NLRP6	9606.ENSP00000460475	9606.ENSP00000309767	0	0	0	0.719	0.047	0	0.900	0.987	0.998
NLRP1	NLRP9	9606.ENSP00000460475	9606.ENSP00000331857	0	0	0	0.703	0	0	0.900	0.625	0.960
NLRP1	NLRP3	9606.ENSP00000460475	9606.ENSP00000337383	0	0	0	0.777	0.067	0	0.900	0.986	0.998
NLRP1	NLRP2	9606.ENSP00000460475	9606.ENSP00000445135	0	0	0	0.686	0	0	0	0.984	0.984
NLRP10	PYCARD	9606.ENSP00000327763	9606.ENSP00000247470	0	0	0	0	0.116	0.200	0	0.720	0.784
NLRP2	PYCARD	9606.ENSP00000445135	9606.ENSP00000247470	0	0	0	0	0.116	0.409	0	0.846	0.912
NLRP2	NLRP6	9606.ENSP00000445135	9606.ENSP00000309767	0	0	0	0.672	0	0	0	0.902	0.902
NLRP2	NLRP3	9606.ENSP00000445135	9606.ENSP00000337383	0	0	0	0.784	0	0	0	0.810	0.810
NLRP3	RIPK2	9606.ENSP00000337383	9606.ENSP00000220751	0	0	0	0	0.070	0.100	0	0.848	0.861
NLRP3	PYCARD	9606.ENSP00000337383	9606.ENSP00000247470	0	0	0	0	0.067	0.918	0.900	0.999	0.999
NLRP3	TLR2	9606.ENSP00000337383	9606.ENSP00000260010	0	0	0	0	0.248	0	0	0.808	0.849
NLRP3	TLR3	9606.ENSP00000337383	9606.ENSP00000296795	0	0	0	0	0.042	0	0	0.760	0.760
NLRP3	NLRP6	9606.ENSP00000337383	9606.ENSP00000309767	0	0	0	0.795	0.062	0	0.900	0.985	0.998
NLRP3	NLRP9	9606.ENSP00000337383	9606.ENSP00000331857	0	0	0	0.813	0	0	0.900	0.468	0.944
NLRP3	TLR9	9606.ENSP00000337383	9606.ENSP00000353874	0	0	0	0	0.062	0	0	0.741	0.746
NLRP3	SYK	9606.ENSP00000337383	9606.ENSP00000364898	0	0	0	0	0.108	0.335	0	0.682	0.795
NLRP3	TLR4	9606.ENSP00000337383	9606.ENSP00000363089	0	0	0	0	0.203	0	0	0.849	0.874
NLRP6	PYCARD	9606.ENSP00000309767	9606.ENSP00000247470	0	0	0	0	0.101	0.127	0.900	0.940	0.994
NLRP6	NLRP9	9606.ENSP00000309767	9606.ENSP00000331857	0	0	0	0.672	0.059	0	0.900	0.594	0.958
NLRP9	PYCARD	9606.ENSP00000331857	9606.ENSP00000247470	0	0	0	0	0	0.067	0.900	0.374	0.936
NLRX1	TLR3	9606.ENSP00000387334	9606.ENSP00000296795	0	0	0	0	0.068	0	0	0.726	0.733
NLRX1	TBK1	9606.ENSP00000387334	9606.ENSP00000329967	0	0	0	0	0.072	0	0	0.726	0.735
NLRX1	STING1	9606.ENSP00000387334	9606.ENSP00000498596	0	0	0	0	0.071	0	0	0.838	0.843
NLRX1	TRAF6	9606.ENSP00000387334	9606.ENSP00000433623	0	0	0	0	0.057	0.301	0	0.955	0.968
NOD1	PGLYRP1	9606.ENSP00000222823	9606.ENSP00000008938	0	0	0	0	0.057	0	0	0.724	0.728
NOD1	RIPK2	9606.ENSP00000222823	9606.ENSP00000220751	0	0	0	0	0.110	0.827	0.900	0.999	0.999
NOD1	TLR5	9606.ENSP00000222823	9606.ENSP00000496355	0	0	0	0	0.104	0	0	0.726	0.744
NOD1	TLR1	9606.ENSP00000222823	9606.ENSP00000354932	0	0	0	0	0.126	0	0	0.762	0.783
NOD1	TLR4	9606.ENSP00000222823	9606.ENSP00000363089	0	0	0	0	0.128	0	0	0.781	0.801
